"series_id","value","date","state"
"LASST170000000000003","10.7",2010-04-01,"IL"
"LASST170000000000003","10.5",2010-05-01,"IL"
"LASST170000000000003","10.2",2010-06-01,"IL"
"LASST170000000000003","10",2010-07-01,"IL"
"LASST170000000000003","9.9",2010-08-01,"IL"
"LASST170000000000003","9.8",2010-09-01,"IL"
"LASST170000000000003","9.7",2010-10-01,"IL"
"LASST170000000000003","9.6",2010-11-01,"IL"
"LASST170000000000003","9.5",2010-12-01,"IL"
"LASST170000000000003","9.4",2011-01-01,"IL"
"LASST170000000000003","9.4",2011-02-01,"IL"
"LASST170000000000003","9.4",2011-03-01,"IL"
"LASST170000000000003","9.5",2011-04-01,"IL"
"LASST170000000000003","9.6",2011-05-01,"IL"
"LASST170000000000003","9.8",2011-06-01,"IL"
"LASST170000000000003","9.9",2011-07-01,"IL"
"LASST170000000000003","10",2011-08-01,"IL"
"LASST170000000000003","9.9",2011-09-01,"IL"
"LASST170000000000003","9.8",2011-10-01,"IL"
"LASST170000000000003","9.6",2011-11-01,"IL"
"LASST170000000000003","9.3",2011-12-01,"IL"
"LASST170000000000003","9.1",2012-01-01,"IL"
"LASST170000000000003","8.9",2012-02-01,"IL"
"LASST170000000000003","8.9",2012-03-01,"IL"
"LASST170000000000003","8.9",2012-04-01,"IL"
"LASST170000000000003","9",2012-05-01,"IL"
"LASST170000000000003","9",2012-06-01,"IL"
"LASST170000000000003","9",2012-07-01,"IL"
"LASST170000000000003","8.9",2012-08-01,"IL"
"LASST170000000000003","8.9",2012-09-01,"IL"
"LASST170000000000003","8.9",2012-10-01,"IL"
"LASST170000000000003","9",2012-11-01,"IL"
"LASST170000000000003","9.1",2012-12-01,"IL"
"LASST170000000000003","9.2",2013-01-01,"IL"
"LASST170000000000003","9.2",2013-02-01,"IL"
"LASST170000000000003","9.2",2013-03-01,"IL"
"LASST170000000000003","9.1",2013-04-01,"IL"
"LASST170000000000003","9.1",2013-05-01,"IL"
"LASST170000000000003","9.1",2013-06-01,"IL"
"LASST170000000000003","9",2013-07-01,"IL"
"LASST170000000000003","9",2013-08-01,"IL"
"LASST170000000000003","8.9",2013-09-01,"IL"
"LASST170000000000003","8.7",2013-10-01,"IL"
"LASST170000000000003","8.6",2013-11-01,"IL"
"LASST170000000000003","8.4",2013-12-01,"IL"
"LASST170000000000003","8.2",2014-01-01,"IL"
"LASST170000000000003","8",2014-02-01,"IL"
"LASST170000000000003","7.7",2014-03-01,"IL"
"LASST170000000000003","7.4",2014-04-01,"IL"
"LASST170000000000003","7.2",2014-05-01,"IL"
"LASST170000000000003","7",2014-06-01,"IL"
"LASST170000000000003","6.8",2014-07-01,"IL"
"LASST170000000000003","6.6",2014-08-01,"IL"
"LASST170000000000003","6.5",2014-09-01,"IL"
"LASST170000000000003","6.4",2014-10-01,"IL"
"LASST170000000000003","6.2",2014-11-01,"IL"
"LASST170000000000003","6.1",2014-12-01,"IL"
"LASST170000000000003","6",2015-01-01,"IL"
"LASST170000000000003","5.9",2015-02-01,"IL"
"LASST170000000000003","5.9",2015-03-01,"IL"
"LASST170000000000003","5.9",2015-04-01,"IL"
"LASST170000000000003","5.9",2015-05-01,"IL"
"LASST170000000000003","5.9",2015-06-01,"IL"
"LASST170000000000003","5.8",2015-07-01,"IL"
"LASST170000000000003","5.9",2015-08-01,"IL"
"LASST170000000000003","5.9",2015-09-01,"IL"
"LASST170000000000003","6",2015-10-01,"IL"
"LASST170000000000003","6",2015-11-01,"IL"
"LASST170000000000003","6.1",2015-12-01,"IL"
"LASST170000000000003","6.1",2016-01-01,"IL"
"LASST170000000000003","6.1",2016-02-01,"IL"
"LASST170000000000003","6.1",2016-03-01,"IL"
"LASST170000000000003","6",2016-04-01,"IL"
"LASST170000000000003","5.9",2016-05-01,"IL"
"LASST170000000000003","5.9",2016-06-01,"IL"
"LASST170000000000003","5.8",2016-07-01,"IL"
"LASST170000000000003","5.8",2016-08-01,"IL"
"LASST170000000000003","5.8",2016-09-01,"IL"
"LASST170000000000003","5.8",2016-10-01,"IL"
"LASST170000000000003","5.8",2016-11-01,"IL"
"LASST170000000000003","5.7",2016-12-01,"IL"
"LASST170000000000003","5.7",2017-01-01,"IL"
"LASST170000000000003","5.4",2017-02-01,"IL"
"LASST180000000000003","4.8",2007-01-01,"IN"
"LASST180000000000003","4.7",2007-02-01,"IN"
"LASST180000000000003","4.6",2007-03-01,"IN"
"LASST180000000000003","4.5",2007-04-01,"IN"
"LASST180000000000003","4.5",2007-05-01,"IN"
"LASST180000000000003","4.5",2007-06-01,"IN"
"LASST180000000000003","4.5",2007-07-01,"IN"
"LASST180000000000003","4.6",2007-08-01,"IN"
"LASST180000000000003","4.7",2007-09-01,"IN"
"LASST180000000000003","4.7",2007-10-01,"IN"
"LASST180000000000003","4.7",2007-11-01,"IN"
"LASST180000000000003","4.8",2007-12-01,"IN"
"LASST180000000000003","4.8",2008-01-01,"IN"
"LASST180000000000003","4.8",2008-02-01,"IN"
"LASST180000000000003","5",2008-03-01,"IN"
"LASST180000000000003","5.2",2008-04-01,"IN"
"LASST180000000000003","5.4",2008-05-01,"IN"
"LASST180000000000003","5.7",2008-06-01,"IN"
"LASST180000000000003","5.9",2008-07-01,"IN"
"LASST180000000000003","6.2",2008-08-01,"IN"
"LASST180000000000003","6.6",2008-09-01,"IN"
"LASST180000000000003","7.1",2008-10-01,"IN"
"LASST180000000000003","7.6",2008-11-01,"IN"
"LASST180000000000003","8.3",2008-12-01,"IN"
"LASST180000000000003","9",2009-01-01,"IN"
"LASST180000000000003","9.7",2009-02-01,"IN"
"LASST180000000000003","10.2",2009-03-01,"IN"
"LASST180000000000003","10.5",2009-04-01,"IN"
"LASST180000000000003","10.6",2009-05-01,"IN"
"LASST180000000000003","10.7",2009-06-01,"IN"
"LASST180000000000003","10.7",2009-07-01,"IN"
"LASST180000000000003","10.7",2009-08-01,"IN"
"LASST180000000000003","10.6",2009-09-01,"IN"
"LASST180000000000003","10.6",2009-10-01,"IN"
"LASST180000000000003","10.7",2009-11-01,"IN"
"LASST180000000000003","10.8",2009-12-01,"IN"
"LASST180000000000003","10.9",2010-01-01,"IN"
"LASST180000000000003","10.9",2010-02-01,"IN"
"LASST180000000000003","10.8",2010-03-01,"IN"
"LASST180000000000003","10.7",2010-04-01,"IN"
"LASST180000000000003","10.5",2010-05-01,"IN"
"LASST180000000000003","10.3",2010-06-01,"IN"
"LASST180000000000003","10.2",2010-07-01,"IN"
"LASST180000000000003","10.1",2010-08-01,"IN"
"LASST180000000000003","9.9",2010-09-01,"IN"
"LASST180000000000003","9.8",2010-10-01,"IN"
"LASST180000000000003","9.6",2010-11-01,"IN"
"LASST180000000000003","9.3",2010-12-01,"IN"
"LASST180000000000003","9.1",2011-01-01,"IN"
"LASST180000000000003","8.9",2011-02-01,"IN"
"LASST180000000000003","8.8",2011-03-01,"IN"
"LASST180000000000003","8.8",2011-04-01,"IN"
"LASST180000000000003","8.9",2011-05-01,"IN"
"LASST180000000000003","9.1",2011-06-01,"IN"
"LASST180000000000003","9.2",2011-07-01,"IN"
"LASST180000000000003","9.3",2011-08-01,"IN"
"LASST180000000000003","9.3",2011-09-01,"IN"
"LASST180000000000003","9.2",2011-10-01,"IN"
"LASST180000000000003","9",2011-11-01,"IN"
"LASST180000000000003","8.8",2011-12-01,"IN"
"LASST180000000000003","8.6",2012-01-01,"IN"
"LASST180000000000003","8.4",2012-02-01,"IN"
"LASST180000000000003","8.3",2012-03-01,"IN"
"LASST180000000000003","8.3",2012-04-01,"IN"
"LASST180000000000003","8.3",2012-05-01,"IN"
"LASST180000000000003","8.3",2012-06-01,"IN"
"LASST180000000000003","8.3",2012-07-01,"IN"
"LASST180000000000003","8.3",2012-08-01,"IN"
"LASST180000000000003","8.3",2012-09-01,"IN"
"LASST180000000000003","8.3",2012-10-01,"IN"
"LASST180000000000003","8.3",2012-11-01,"IN"
"LASST180000000000003","8.4",2012-12-01,"IN"
"LASST180000000000003","8.4",2013-01-01,"IN"
"LASST180000000000003","8.3",2013-02-01,"IN"
"LASST180000000000003","8.2",2013-03-01,"IN"
"LASST180000000000003","8",2013-04-01,"IN"
"LASST180000000000003","7.9",2013-05-01,"IN"
"LASST180000000000003","7.7",2013-06-01,"IN"
"LASST180000000000003","7.5",2013-07-01,"IN"
"LASST180000000000003","7.3",2013-08-01,"IN"
"LASST180000000000003","7.1",2013-09-01,"IN"
"LASST180000000000003","6.8",2013-10-01,"IN"
"LASST180000000000003","6.6",2013-11-01,"IN"
"LASST180000000000003","6.4",2013-12-01,"IN"
"LASST180000000000003","6.2",2014-01-01,"IN"
"LASST180000000000003","6.1",2014-02-01,"IN"
"LASST180000000000003","6",2014-03-01,"IN"
"LASST180000000000003","6",2014-04-01,"IN"
"LASST180000000000003","6",2014-05-01,"IN"
"LASST180000000000003","5.9",2014-06-01,"IN"
"LASST180000000000003","5.8",2014-07-01,"IN"
"LASST180000000000003","5.8",2014-08-01,"IN"
"LASST180000000000003","5.7",2014-09-01,"IN"
"LASST180000000000003","5.7",2014-10-01,"IN"
"LASST180000000000003","5.6",2014-11-01,"IN"
"LASST180000000000003","5.5",2014-12-01,"IN"
"LASST180000000000003","5.4",2015-01-01,"IN"
"LASST180000000000003","5.2",2015-02-01,"IN"
"LASST180000000000003","5.1",2015-03-01,"IN"
"LASST180000000000003","4.9",2015-04-01,"IN"
"LASST180000000000003","4.8",2015-05-01,"IN"
"LASST180000000000003","4.7",2015-06-01,"IN"
"LASST180000000000003","4.7",2015-07-01,"IN"
"LASST180000000000003","4.6",2015-08-01,"IN"
"LASST180000000000003","4.6",2015-09-01,"IN"
"LASST180000000000003","4.6",2015-10-01,"IN"
"LASST180000000000003","4.6",2015-11-01,"IN"
"LASST180000000000003","4.6",2015-12-01,"IN"
"LASST180000000000003","4.7",2016-01-01,"IN"
"LASST180000000000003","4.7",2016-02-01,"IN"
"LASST180000000000003","4.7",2016-03-01,"IN"
"LASST180000000000003","4.7",2016-04-01,"IN"
"LASST180000000000003","4.6",2016-05-01,"IN"
"LASST180000000000003","4.5",2016-06-01,"IN"
"LASST180000000000003","4.5",2016-07-01,"IN"
"LASST180000000000003","4.4",2016-08-01,"IN"
"LASST180000000000003","4.3",2016-09-01,"IN"
"LASST180000000000003","4.2",2016-10-01,"IN"
"LASST180000000000003","4.1",2016-11-01,"IN"
"LASST180000000000003","4",2016-12-01,"IN"
"LASST180000000000003","4",2017-01-01,"IN"
"LASST180000000000003","4.1",2017-02-01,"IN"
"LASST190000000000003","3.7",2007-01-01,"IA"
"LASST190000000000003","3.7",2007-02-01,"IA"
"LASST190000000000003","3.7",2007-03-01,"IA"
"LASST190000000000003","3.7",2007-04-01,"IA"
"LASST190000000000003","3.7",2007-05-01,"IA"
"LASST190000000000003","3.7",2007-06-01,"IA"
"LASST190000000000003","3.7",2007-07-01,"IA"
"LASST190000000000003","3.7",2007-08-01,"IA"
"LASST190000000000003","3.7",2007-09-01,"IA"
"LASST190000000000003","3.7",2007-10-01,"IA"
"LASST190000000000003","3.7",2007-11-01,"IA"
"LASST190000000000003","3.7",2007-12-01,"IA"
"LASST190000000000003","3.7",2008-01-01,"IA"
"LASST190000000000003","3.7",2008-02-01,"IA"
"LASST190000000000003","3.8",2008-03-01,"IA"
"LASST190000000000003","3.9",2008-04-01,"IA"
"LASST190000000000003","4",2008-05-01,"IA"
"LASST190000000000003","4.1",2008-06-01,"IA"
"LASST190000000000003","4.2",2008-07-01,"IA"
"LASST190000000000003","4.3",2008-08-01,"IA"
"LASST190000000000003","4.5",2008-09-01,"IA"
"LASST190000000000003","4.7",2008-10-01,"IA"
"LASST190000000000003","5",2008-11-01,"IA"
"LASST190000000000003","5.3",2008-12-01,"IA"
"LASST190000000000003","5.7",2009-01-01,"IA"
"LASST190000000000003","6.1",2009-02-01,"IA"
"LASST190000000000003","6.4",2009-03-01,"IA"
"LASST190000000000003","6.5",2009-04-01,"IA"
"LASST190000000000003","6.6",2009-05-01,"IA"
"LASST190000000000003","6.6",2009-06-01,"IA"
"LASST190000000000003","6.6",2009-07-01,"IA"
"LASST190000000000003","6.6",2009-08-01,"IA"
"LASST190000000000003","6.5",2009-09-01,"IA"
"LASST190000000000003","6.5",2009-10-01,"IA"
"LASST190000000000003","6.4",2009-11-01,"IA"
"LASST190000000000003","6.4",2009-12-01,"IA"
"LASST190000000000003","6.4",2010-01-01,"IA"
"LASST190000000000003","6.3",2010-02-01,"IA"
"LASST190000000000003","6.2",2010-03-01,"IA"
"LASST190000000000003","6.1",2010-04-01,"IA"
"LASST190000000000003","6",2010-05-01,"IA"
"LASST190000000000003","5.9",2010-06-01,"IA"
"LASST190000000000003","5.9",2010-07-01,"IA"
"LASST190000000000003","5.9",2010-08-01,"IA"
"LASST190000000000003","5.8",2010-09-01,"IA"
"LASST190000000000003","5.8",2010-10-01,"IA"
"LASST190000000000003","5.8",2010-11-01,"IA"
"LASST190000000000003","5.7",2010-12-01,"IA"
"LASST190000000000003","5.7",2011-01-01,"IA"
"LASST190000000000003","5.6",2011-02-01,"IA"
"LASST190000000000003","5.5",2011-03-01,"IA"
"LASST190000000000003","5.5",2011-04-01,"IA"
"LASST190000000000003","5.5",2011-05-01,"IA"
"LASST190000000000003","5.5",2011-06-01,"IA"
"LASST190000000000003","5.5",2011-07-01,"IA"
"LASST190000000000003","5.5",2011-08-01,"IA"
"LASST190000000000003","5.5",2011-09-01,"IA"
"LASST190000000000003","5.4",2011-10-01,"IA"
"LASST190000000000003","5.3",2011-11-01,"IA"
"LASST190000000000003","5.3",2011-12-01,"IA"
"LASST190000000000003","5.2",2012-01-01,"IA"
"LASST190000000000003","5.1",2012-02-01,"IA"
"LASST190000000000003","5",2012-03-01,"IA"
"LASST190000000000003","5",2012-04-01,"IA"
"LASST190000000000003","5",2012-05-01,"IA"
"LASST190000000000003","5",2012-06-01,"IA"
"LASST190000000000003","5",2012-07-01,"IA"
"LASST190000000000003","5",2012-08-01,"IA"
"LASST190000000000003","5",2012-09-01,"IA"
"LASST190000000000003","4.9",2012-10-01,"IA"
"LASST190000000000003","4.9",2012-11-01,"IA"
"LASST190000000000003","4.9",2012-12-01,"IA"
"LASST190000000000003","4.9",2013-01-01,"IA"
"LASST190000000000003","4.9",2013-02-01,"IA"
"LASST190000000000003","4.9",2013-03-01,"IA"
"LASST190000000000003","4.9",2013-04-01,"IA"
"LASST190000000000003","4.8",2013-05-01,"IA"
"LASST190000000000003","4.7",2013-06-01,"IA"
"LASST190000000000003","4.7",2013-07-01,"IA"
"LASST190000000000003","4.6",2013-08-01,"IA"
"LASST190000000000003","4.5",2013-09-01,"IA"
"LASST190000000000003","4.5",2013-10-01,"IA"
"LASST190000000000003","4.4",2013-11-01,"IA"
"LASST190000000000003","4.4",2013-12-01,"IA"
"LASST190000000000003","4.4",2014-01-01,"IA"
"LASST190000000000003","4.4",2014-02-01,"IA"
"LASST190000000000003","4.4",2014-03-01,"IA"
"LASST190000000000003","4.3",2014-04-01,"IA"
"LASST190000000000003","4.3",2014-05-01,"IA"
"LASST190000000000003","4.3",2014-06-01,"IA"
"LASST190000000000003","4.2",2014-07-01,"IA"
"LASST190000000000003","4.2",2014-08-01,"IA"
"LASST190000000000003","4.2",2014-09-01,"IA"
"LASST190000000000003","4.1",2014-10-01,"IA"
"LASST190000000000003","4.1",2014-11-01,"IA"
"LASST190000000000003","4",2014-12-01,"IA"
"LASST190000000000003","4",2015-01-01,"IA"
"LASST190000000000003","3.9",2015-02-01,"IA"
"LASST190000000000003","3.9",2015-03-01,"IA"
"LASST190000000000003","3.8",2015-04-01,"IA"
"LASST190000000000003","3.8",2015-05-01,"IA"
"LASST190000000000003","3.8",2015-06-01,"IA"
"LASST190000000000003","3.8",2015-07-01,"IA"
"LASST190000000000003","3.8",2015-08-01,"IA"
"LASST190000000000003","3.8",2015-09-01,"IA"
"LASST190000000000003","3.8",2015-10-01,"IA"
"LASST190000000000003","3.8",2015-11-01,"IA"
"LASST190000000000003","3.8",2015-12-01,"IA"
"LASST190000000000003","3.8",2016-01-01,"IA"
"LASST190000000000003","3.8",2016-02-01,"IA"
"LASST190000000000003","3.8",2016-03-01,"IA"
"LASST190000000000003","3.8",2016-04-01,"IA"
"LASST190000000000003","3.8",2016-05-01,"IA"
"LASST190000000000003","3.8",2016-06-01,"IA"
"LASST190000000000003","3.7",2016-07-01,"IA"
"LASST190000000000003","3.7",2016-08-01,"IA"
"LASST190000000000003","3.6",2016-09-01,"IA"
"LASST190000000000003","3.6",2016-10-01,"IA"
"LASST190000000000003","3.5",2016-11-01,"IA"
"LASST190000000000003","3.5",2016-12-01,"IA"
"LASST190000000000003","3.4",2017-01-01,"IA"
"LASST190000000000003","3.2",2017-02-01,"IA"
"LASST200000000000003","4.3",2007-01-01,"KS"
"LASST200000000000003","4.3",2007-02-01,"KS"
"LASST200000000000003","4.3",2007-03-01,"KS"
"LASST200000000000003","4.2",2007-04-01,"KS"
"LASST200000000000003","4.2",2007-05-01,"KS"
"LASST200000000000003","4.2",2007-06-01,"KS"
"LASST200000000000003","4.2",2007-07-01,"KS"
"LASST200000000000003","4.3",2007-08-01,"KS"
"LASST200000000000003","4.3",2007-09-01,"KS"
"LASST200000000000003","4.3",2007-10-01,"KS"
"LASST200000000000003","4.3",2007-11-01,"KS"
"LASST200000000000003","4.3",2007-12-01,"KS"
"LASST200000000000003","4.3",2008-01-01,"KS"
"LASST200000000000003","4.3",2008-02-01,"KS"
"LASST200000000000003","4.3",2008-03-01,"KS"
"LASST200000000000003","4.3",2008-04-01,"KS"
"LASST200000000000003","4.4",2008-05-01,"KS"
"LASST200000000000003","4.5",2008-06-01,"KS"
"LASST200000000000003","4.6",2008-07-01,"KS"
"LASST200000000000003","4.7",2008-08-01,"KS"
"LASST200000000000003","4.9",2008-09-01,"KS"
"LASST200000000000003","5",2008-10-01,"KS"
"LASST200000000000003","5.3",2008-11-01,"KS"
"LASST200000000000003","5.5",2008-12-01,"KS"
"LASST200000000000003","5.8",2009-01-01,"KS"
"LASST200000000000003","6.1",2009-02-01,"KS"
"LASST200000000000003","6.5",2009-03-01,"KS"
"LASST200000000000003","6.8",2009-04-01,"KS"
"LASST200000000000003","7",2009-05-01,"KS"
"LASST200000000000003","7.2",2009-06-01,"KS"
"LASST200000000000003","7.3",2009-07-01,"KS"
"LASST200000000000003","7.3",2009-08-01,"KS"
"LASST200000000000003","7.3",2009-09-01,"KS"
"LASST200000000000003","7.2",2009-10-01,"KS"
"LASST200000000000003","7.2",2009-11-01,"KS"
"LASST200000000000003","7.2",2009-12-01,"KS"
"LASST200000000000003","7.2",2010-01-01,"KS"
"LASST200000000000003","7.2",2010-02-01,"KS"
"LASST200000000000003","7.2",2010-03-01,"KS"
"LASST200000000000003","7.1",2010-04-01,"KS"
"LASST200000000000003","7",2010-05-01,"KS"
"LASST200000000000003","7",2010-06-01,"KS"
"LASST200000000000003","6.9",2010-07-01,"KS"
"LASST200000000000003","6.9",2010-08-01,"KS"
"LASST200000000000003","6.9",2010-09-01,"KS"
"LASST200000000000003","6.9",2010-10-01,"KS"
"LASST200000000000003","6.9",2010-11-01,"KS"
"LASST200000000000003","6.9",2010-12-01,"KS"
"LASST200000000000003","6.9",2011-01-01,"KS"
"LASST200000000000003","6.8",2011-02-01,"KS"
"LASST200000000000003","6.7",2011-03-01,"KS"
"LASST200000000000003","6.5",2011-04-01,"KS"
"LASST200000000000003","6.4",2011-05-01,"KS"
"LASST200000000000003","6.4",2011-06-01,"KS"
"LASST200000000000003","6.3",2011-07-01,"KS"
"LASST200000000000003","6.3",2011-08-01,"KS"
"LASST200000000000003","6.3",2011-09-01,"KS"
"LASST200000000000003","6.2",2011-10-01,"KS"
"LASST200000000000003","6.2",2011-11-01,"KS"
"LASST200000000000003","6.1",2011-12-01,"KS"
"LASST200000000000003","6",2012-01-01,"KS"
"LASST200000000000003","5.9",2012-02-01,"KS"
"LASST200000000000003","5.8",2012-03-01,"KS"
"LASST200000000000003","5.8",2012-04-01,"KS"
"LASST200000000000003","5.7",2012-05-01,"KS"
"LASST200000000000003","5.7",2012-06-01,"KS"
"LASST200000000000003","5.6",2012-07-01,"KS"
"LASST200000000000003","5.6",2012-08-01,"KS"
"LASST200000000000003","5.6",2012-09-01,"KS"
"LASST200000000000003","5.6",2012-10-01,"KS"
"LASST200000000000003","5.6",2012-11-01,"KS"
"LASST200000000000003","5.5",2012-12-01,"KS"
"LASST200000000000003","5.5",2013-01-01,"KS"
"LASST200000000000003","5.5",2013-02-01,"KS"
"LASST200000000000003","5.4",2013-03-01,"KS"
"LASST200000000000003","5.4",2013-04-01,"KS"
"LASST200000000000003","5.4",2013-05-01,"KS"
"LASST200000000000003","5.3",2013-06-01,"KS"
"LASST200000000000003","5.3",2013-07-01,"KS"
"LASST200000000000003","5.2",2013-08-01,"KS"
"LASST200000000000003","5.1",2013-09-01,"KS"
"LASST200000000000003","5",2013-10-01,"KS"
"LASST200000000000003","4.9",2013-11-01,"KS"
"LASST200000000000003","4.8",2013-12-01,"KS"
"LASST200000000000003","4.7",2014-01-01,"KS"
"LASST200000000000003","4.7",2014-02-01,"KS"
"LASST200000000000003","4.6",2014-03-01,"KS"
"LASST200000000000003","4.6",2014-04-01,"KS"
"LASST200000000000003","4.6",2014-05-01,"KS"
"LASST200000000000003","4.5",2014-06-01,"KS"
"LASST200000000000003","4.5",2014-07-01,"KS"
"LASST200000000000003","4.4",2014-08-01,"KS"
"LASST200000000000003","4.4",2014-09-01,"KS"
"LASST200000000000003","4.3",2014-10-01,"KS"
"LASST200000000000003","4.3",2014-11-01,"KS"
"LASST200000000000003","4.3",2014-12-01,"KS"
"LASST200000000000003","4.3",2015-01-01,"KS"
"LASST200000000000003","4.3",2015-02-01,"KS"
"LASST200000000000003","4.4",2015-03-01,"KS"
"LASST200000000000003","4.3",2015-04-01,"KS"
"LASST200000000000003","4.3",2015-05-01,"KS"
"LASST200000000000003","4.3",2015-06-01,"KS"
"LASST200000000000003","4.2",2015-07-01,"KS"
"LASST200000000000003","4.2",2015-08-01,"KS"
"LASST200000000000003","4.1",2015-09-01,"KS"
"LASST200000000000003","4.1",2015-10-01,"KS"
"LASST200000000000003","4.1",2015-11-01,"KS"
"LASST200000000000003","4.1",2015-12-01,"KS"
"LASST200000000000003","4.1",2016-01-01,"KS"
"LASST200000000000003","4.1",2016-02-01,"KS"
"LASST200000000000003","4.1",2016-03-01,"KS"
"LASST200000000000003","4.1",2016-04-01,"KS"
"LASST200000000000003","4.1",2016-05-01,"KS"
"LASST200000000000003","4.2",2016-06-01,"KS"
"LASST200000000000003","4.2",2016-07-01,"KS"
"LASST200000000000003","4.3",2016-08-01,"KS"
"LASST200000000000003","4.3",2016-09-01,"KS"
"LASST200000000000003","4.3",2016-10-01,"KS"
"LASST200000000000003","4.3",2016-11-01,"KS"
"LASST200000000000003","4.3",2016-12-01,"KS"
"LASST200000000000003","4.1",2017-01-01,"KS"
"LASST200000000000003","4",2017-02-01,"KS"
"LASST210000000000003","5.6",2007-01-01,"KY"
"LASST210000000000003","5.5",2007-02-01,"KY"
"LASST210000000000003","5.4",2007-03-01,"KY"
"LASST210000000000003","5.4",2007-04-01,"KY"
"LASST210000000000003","5.3",2007-05-01,"KY"
"LASST210000000000003","5.3",2007-06-01,"KY"
"LASST210000000000003","5.4",2007-07-01,"KY"
"LASST210000000000003","5.4",2007-08-01,"KY"
"LASST210000000000003","5.5",2007-09-01,"KY"
"LASST210000000000003","5.5",2007-10-01,"KY"
"LASST210000000000003","5.5",2007-11-01,"KY"
"LASST210000000000003","5.5",2007-12-01,"KY"
